,categories,text
1244,4,VIRUS-Vital Information Retrieval Under Siege. Please see the webpage for more details on Computer Virus.
1245,4,35 and are useing us to cheat at your homework!!!
1246,4,I enjoyed English and Language Arts during my high school days. My favorite subject in college was Human Growth and Development and Psychology.
1247,4,kill?????
1248,4,"No, Robin is the common name for a number of songbirds, notably the American robin, Turdus migratorius, and the European robin, Erithacus rubecula, in the thrush family, Turdidae. American colonists named the medium-size (25 cm/10 in), slate-backed, russet-breasted bird they found abundant in their new land for the much smaller (14 cm/5 in), friendly robin so popular in Europe, which has a brown back and orange breast. Depending on the severity of the local winter, the robin is either a resident or a migrant. Several other thrushes and some Old World flycatchers (family Muscicapidae) also are called robins."
1249,4,The Government sets regulations.
1250,4,"I have not read crime and punishment, but in general this is what you need to know to find symbols:\n\nLook for recurring items (a type of flower, or maybe there is a lot of water in the books, or phases of the moon are often mentioned).\n\nIf you find things like these, they may be symbols. To determine what they mean, you can ask on yahoo answers, search google for ""plant symbology orchids"" (or whatever, depending on what symbols you come up with). Or, if you feel adventurous, think about properties of that thing and apply them to the book (e.g. water flows and washes, so it could be a symbol for spiritual renewal, or maybe the passage of time or a great journey.)\n\nGood luck! Sorry I couldn't be more help...."
1251,4,What ??? your brains ?
1252,4,"The truck driver, the pilot, the carpenter, the grocer, the butcher, the pharmacist, the doctor"
1253,4,"Construction\nConstruction started May 1914 and in 1916 it was opened to the public. At the time it was the world's largest pier, 292 ft wide and 3000ft long (89m x 914m).\n\nThe pier was designed as a shipping and entertainment area. In its first decade, the Municipal Pier was successfully attracting both visitors and ships. It was also temporarily used as a military facility during the first world war.\n\n\nDecline\nBy the end of the 1920s, the Navy Pier's success started to decline. The introduction of cars and the opening of movie theaters created more competition for the Pier. Shipping started to decline in the 1930s due to the depression and the competition of transportation by trucks.\n\n\nNavy Pier\nIn 1927 the pier was renamed Navy Pier in honor of World War I veterans. It would turn out to be a prophetic name change, as the Navy Pier served as a naval training facility during the second World War. After the war it served as the Chicago branch of the University of Illinois. In 1965 the university moved to its new location and the Navy Pier started to decay.\n\n\nRedevelopment\nThe first step in the redevelopment of the Navy Pier was the 1976 restoration by Jerome R. Butler, Jr. of the Auditorium building at the eastern end of the pier. One year later it was designated a Chicago Landmark. Another step to the redevelopment of the Navy Pier was taken in 1989, when the city of Chicago and the State of Illinois installed the Metropolitan Pier & Exposition authority. At the same time they committed 150 million dollar for reconstruction of the pier as a recreational center. The renovation by Benjamin Thompson & associates started in 1992 and was completed in 1994. The result is a very successful recreational center next to Chicago's downtown area. With many attractions and 50 acres of parks and gardens It attracts more than 8 million visitors each year. \n\n\nHeadhouse & Auditorium\nThe two major buildings on the Navy Pier, Headhouse and Auditorium - both designed by the architect Charles Summer Frost and constructed in 1916 - have survived its ups and downs.\n\nThe most western building, a brick and terra cotta building with two prominent towers is the Navy Pier Headhouse. The name was derived from the area, which at the time was known as the Headlands. Each tower housed a huge 2-million liter tank for the fire sprinkler system. The Headhouse is now home to Chicago's children museum. At the western side of the building is the recent 19acre Gateway Park, featuring a modern, computerized granite fountain with 240 jets.\n\nAt the other end of the pier is the Auditorium, also known as the Hall. This beautiful building with a magnificent Grand Ballroom measures 138 ft by 150 ft (42m x 48m) and has a 100ft (30m) high half-domed ceiling.\n\n\nAttractions\nThe Navy Pier is home to many attractions, some may vary depending on the season. For a comprehensive list, prices and schedules have a look at Navy Pier's own website: www.navypier.com. Here's an overview of attractions found at the pier:\n\n- The most eye-catching is the 148 ft Ferris Wheel. It was modeled after the first ferris wheel built for the 1893 World Columbian Exposition.\n\n- Near the Ferris Wheel is a 44ft high musical carousel with 36 hand-painted animals.\n\n- The skyline stage, a 100ft high vaulted roof structure, is used as an ice skating rink during wintertime and as a 1500-seat theater during summer.\n\n- The Navy Pier features two museums: the Children's museum (www.chichildrensmuseum.org) and the Smith museum of Stained Glass Windows, which opened in 2000.\n\n- A 7 story Shakespeare theater complex with a 525 seat theater is another recent addition to the Navy Pier.\n\n- Other attractions are an 18 hole miniature golf course, a funhouse maze, a 40ft high wave swinger and an IMAX theater.\n\n- The Navy Pier is also a starting point for many boat trips. You have ample choice: You can take a trip on a 148ft high, four-masted schooner "
1254,4,"There are a lot of ""ifs"" here -- but you could get into Chicago with a 3.6 at OSU -- providing you meet the other criteria.\n\nThe top business schools look at lots of different things.  GPA is one of those things -- but a very high GPA is less important for an MBA than it is for many other disciplines.  They will look at the combined GPA from both schools -- which would put you at around 3.2 or 3.3.  This is in the low range of average for the top schools -- so wouldn't keep you out.  In your cover letter, you can even address your grades, pointing out your improvement.\n\nSO far, so good.  There are several other things they will look at when deciding your fate:\n\n1.  Essays -- these are critical.\n\n2.  Quality of your undergraduate institution.  OSU isn't a home run for you -- but it isn't going to make them laugh, either.\n\n3.  Work Experience.  The top schools want four years of work experience on average.  The quality of that work experience is also important.  Two years working in import/export in a foreign country will do more than six years in am uninteresting white collar job.\n\n4.  Interview -- this will not usually get you in, but could keep you out if you screw it up.\n\n5.  GMAT -- Anything under 600 is a negative.  Anything above 700 is a positive.\n\n6.  Recommendations.\n\n7.  What can you contribute?  Are you going to be someone other students learn from?  Will you add to the diversity of the program?, etc."
1255,4,"As we come to the vertebrates, we begin to find real efficiencies with the closed system. Fish possess one of the simplest types of true heart. A fish's heart is a two-chambered organ composed of one atrium and one ventricle. The heart has muscular walls and a valve between its chambers. Blood is pumped from the heart to the gills, where it receives oxygen and gets rid of carbon dioxide. Blood then moves on to the organs of the body, where nutrients, gases, and wastes are exchanged. However, there is no division of the circulation between the respiratory organs and the rest of the body. That is, the blood travels in a circuit which takes blood from heart to gills to organs and back to the heart to start its circuitous journey again.\n\nFrogs have a three-chambered heart, consisting of two atria and a single ventricle. Blood leaving the ventricle passes into a forked aorta, where the blood has an equal opportunity to travel through a circuit of vessels leading to the lungs or a circuit leading to the other organs. Blood returning to the heart from the lungs passes into one atrium, while blood returning from the rest of the body passes into the other. Both atria empty into the single ventricle. While this makes sure that some blood always passes to the lungs and then back to the heart, the mixing of oxygenated and deoxygenated blood in the single ventricle means the organs are not getting blood saturated with oxygen. Still, for a cold-blooded creature like the frog, the system works well. Humans and all other mammals, as well as birds, have a four-chambered heart with two atria and two ventricles. Deoxygenated and oxygenated blood are not mixed. The four chambers ensure efficient and rapid movement of highly oxygenated blood to the organs of the body. This has helped in thermal regulation and in rapid, sustained muscle movements."
1256,4,"x^2+16x-64=0\n\nThe factors of 64 are 64x1, 32x2, 16x4, 8x8.\n\n16= 8+8. (8x8=64)\n\nSo, the correct factorization would be (x+8)(x+8), (x+8)^2\n\nThe final answer would be (x+8)= 0, so x= -8."
1257,4,Parents who are moral themselves teaching their children by example.  Hands down this one works the best.
1258,4,It is a real word it means 'not mixed'.\nIt is quite a badly written sentance though.
1259,4,2  X  pi  X  r^2
1260,4,"Serious answers? Oh Ok, this time I am being honest when I say I am expert on the American Revolutionary War and the events leading up to it.\nThe Boston Tea party came about because ole King Georgie III made a decree that it was illegal for colonists to use the letter ""T"".\nNow that don't sound like much, but try and talk without using the letter ""T"". My last sentence would go like this, ""Now ha don' sound like much, bu ry and alk wihou using he leer "" "". See why they were ticked off?\nAnyway, they cut out all these letter T's from the local sugar maples and threw it on on of the British ships until it finally capsized.\nTrue story"
1261,4,42857\n\n428571 = 3 * 142857
1262,4,most birds only have one ovary.
1263,4,how do you compare the lifestyle of today to your time period? \nwhat is your view on todays goverment compared to your time period?\ngas and economy?\nrace?\nwar?\nemployment?\nworld affairs?
1264,4,"I would imagine, just a guess, that a very small percentage of the population (less than 10%) gets to take part in this program.  Contact you local school system and get the name and number of the local headstart teacher/program.  I teach grades 1-2 in the public system.  good luck with your project."
1265,4,Try 31545.  Leave off the 0.
1266,4,"The confusion of these terms is one of my pet peeves! Affect is most commonly a verb, meaning ""to influence"", where effect is a result (noun). Affect can also mean emotion and is commonly used in the psych fields. (i.e. flat affect=no emotion registered on the face). \n\nRepeat after me, folks: ""I can AFFECT the EFFECT!""\n\nA RARE use of effect as a verb means ""to bring about or create"", but again, that is quite rare.\n\nexample sentences: \nIf I drink too much tonight, it will really AFFECT my test taking ability tomorrow morning.\n\nHis wiley charms had no EFFECT on me.\n\nThe lack of rain fall has really AFFECTED the growth of our crops.\n\nThe lack of rain fall has had a lasting EFFECT on the growth."
1267,4,"You would have to overcome the spinning motion of the atmosphere.  See my answer to your ""if the world stopped spinning"" question.  So yes, if you could reach about 900 mph going west, you would be counteracting the spinning of the Earth and eventually be somewhere else ""without moving"".  Now about the Earth's orbit around the sun..."
1268,4,"Start with an interesting riff or quote from one of their songs.  Lead in with a way to get the audiences attention verbally.  Such as ""Death of another rock star....."" or "" I smoked two joints...(3 second pause) ..... is a song by Sublime. """
1269,4,Nothing beats cranberry juice and plenty of water!
1270,4,"The correct answer is your second phrase: ""Three dogs' bowls"".\nThe rule, in this case, is to simply add the apostrophe to the end of any plural noun ending in -s. The conventions for  apostrophe use in English are complicated at times. The first link below should help you out.\n\nThe apostrophe is used to indicate where an historical letter has been removed. In Olde English, 'a dog's bowl' would have been written as 'a doges bowl', but in an effort to tidy up orthographic (writing) conventions, and minimise confusion the E was removed and replaced with an apostrophe."
1271,4,(*^o^*)\nIt's supposed to be a sideways heart.\nSee：  <3   ～　♡\nHope this helps!♡
1272,4,Sarah; a cardiothoracic surgeon. \nI hope you meant professionally. Good luck with you project. It also may be prudent for supply further information regarding your project to enable others to better answer your question.
1273,4,febreeze works well
1274,4,"Chris Hoven should get a new job.  Oceangraphers should get at least twice as much\n\nHis tax rate per week, at 7.65% of $576.20, comes to $44.08."
1275,4,r
1276,4,"A private organization can do anything that it wants to do.  That's why the boyscouts can ban gays.\n\nAlso, what are the ADVANTAGES to interviews?\n1) ensures a child of a certain behavior\n2) probably ensures a certain type of family\n\nPersonally, I'd want my toddler to be around nice kids from good families."
1277,4,"Wow, they ask etymology for homework?\n\n1699, from Fr. algorithme refashioned (under mistaken connection with Gk. arithmos ""number"") from O.Fr. algorisme ""the Arabic numeral system,"" from M.L. algorismus, a mangled transliteration of Arabic al-Khwarizmi ""native of Khwarazm,"" surname of the mathematician whose works introduced sophisticated mathematics to the West (see algebra). The earlier form in M.E. was algorism (c.1230), from O.Fr. Modern use of algorithmic to describe symbolic rules or language is from 1881."
1278,4,"I am most insulted by the one answer that says my country, my home is made up. The current US ambassador to Trinidad and Tobago, Roy Austin,  most ironically has some roots in Trinidad & Tobago.\nThe largest single exporter of natural gas and asphalt to the US is in fact Trinidad and Tobago.\nMiss Universe 1976 and the first woman of African heritage to take that crown, is from Trinidad and Tobago, Penny Commisiong-Chow.\nMiss World, 1986, Trinidad and Tobago, Giselle La Ronde West.\nMiss Universe 1998, Trinidad and Tobago, Wendy Fitzwilliam.\nFounder and brainchild of the the International Criminal Court, Trinidad and Tobago, His Excellency, Arthur N.R. Robinson.\nThe smallest country, with a population of just over 1.2 million, to qualify for the FIFA World Cup.\nThe inventor of the only musical instrument of the 20th century, the steelpan.\nThe inventor and ""MECCA"" of Carnival.\nI think I'll stop there.\nSorry people, I gotta add some more:\nHeather Headley, thats right, she is from Trinidad and Tobago, Tony Award for actress for Lead Role in Broadway's Aida.\nBrian Charles Lara, for those of us who know about cricket, 501 not-out in first-class cricket with Warwickshire vs Durham in Edgbaston Birmingham UK June 1998, just one of his  records.\nThe 2001 winner of the Nobel Prize for Literature, Trinidad and Tobago, Sir V.S. Naipaul.\nThis is my final edit. George Bovell III, World Record Holder, 200m individual medley, swimming.\nAnd thank you ""lilimac"" for that sterling response."
1279,4,"Sure, school is often a haven for kids who have a difficult home situation. There are a lot of reasons:\n1. School is predictable and offers a routine schedule. So most of the time you know what to expect and can be prepared for it. This may be very different from a chaotic, unpredictable home life.\n\n2. School can provide a place where you have relationships with people who are consistently giving you positive feedback. You can have friends and teachers who care about you and who are interested in you.\n\n3. School work can provide a way for you to excell at something and get positive feedback for it. It can give you a sense of accomplishment that you don't get from your family.\n\n4. School can provide non-academic ways to be a part of something and feel accomplishment, such as athletics or clubs. \n\n5. School can help you see a future for yourself when you don't see a future if you just looked at your own difficult family situation.\n\n6. School can also provide a place to have someone to talk to about your troubles--your teachers, your school counselor or your school psychologist.\n\nThese are just a few ideas about how school can help you get past difficult times at home. Almost everyone has difficult times, but it is friends and people who care about you who help you through it. Encourage your friend to talk to people who can help him."
1280,4,i dont know about it well but government universities will provide the cheapest\nin sri lanka all most all provides free education
1281,4,"Research Communism, start here: http://en.wikipedia.org/wiki/Communism"
1282,4,Highly Skilled Migrant Programme for Immigration to United Kingdom.  you can get more info on the link below.
1283,4,I do not like them much.  Reliable car but the rear suspention is soft and doesn't seem to work well.  Buy a newer one 2002 or newer with the echotech 2.2.  That motor is great.
1284,4,
1285,4,"You begin by sitting in front of a computer, putting your fingers on the keys and beginning to type. When you are done typing approximately three pages of words dealing with responsibility you will print off those pages using a printer. Now you have a 3 page report on responsibility."
1286,4,"The pros of a private college is name recognition. People tend to think that private colleges = better education. Class size is usually small as well.\n\nThe cons? Chances are you can get an equally effective education at a public university. The expenses are unreal, and unnecessary. I paid a little over $2,100 in tuition and fees this semester. Tuition and fees *only* for private colleges runs approximately 3 times that."
1287,4,"George W. Bush, same as it is now."
1288,4,i dont understand the question dont ask me y did i answer it cause my answer is i just wanted my points
1289,4,"Almost certainly copper, which can be found as the native metal, and in ores which are so easily smelted that they could have been discovered accidentally.  Wikipedia suggests 7500 BC, compared to 4000 BC for silver and gold, and noticeably later for iron.\n\nYou could get an argument from somebody about carbon, because charcoal was being used for painting and decorating caves at least 30,000 years ago, and it's not got a lot of impurities compared with pure carbon."
1290,4,Absolutely.  UC Davis has a terrific school of veterinary medicine.
1291,4,http://www.fbi.gov/ can help you out!
1292,4,"I know that the plicator procedure is a type of endoscopic apparatus for the treatment of acid reflux and such similar complaints, so I'm going to wager that it has something to do with that.  It might be the state of having acid reflux, now that I think about it.  \n\nSorry I couldn't give you more information.  I hope this helps you."
1293,4,precious moments are good and simple
1294,4,"They can call 'Time and Temperature', but I can't remember what the number is. I think you can look it up online."
1295,4,"OMG !\n\nI've never seen such a great translation website!\nI entered the questioner's sentences and 5 seconds later, I got the translation !\nThis was really amazing !\n\nGreat site !"
1296,4,Hey yes you can do it check it out...
1297,4,“Fools rush in where angels fear to tread”
1298,4,willy has 5\nflippy has 20\nherbie has 5\nsam has 10 \nTom has 25
1299,4,"THIS IS THE REAL VERSION: (SOLUTION BELOW)\n\n""Think of words ending in 'gry'. Angry and hungry are two of them. There are only three words in the English language. What is the third word? The word is something that everyone uses every day. If you have listened carefully, I have already told you what it is."" \n\nVERSION 2\nThere are three words that end with ""gry"". Angry is one and hungry is another. What is the third word. Everyone uses it every day and Everyone knows what it means. If you have been listening, I have already told you what the word is.\n\nVERSION 3\nThere are at least three words in the English language that end in g or y. One of them is ""hungry"", and another one is ""angry"". There is a third word, a short one, which you probably say every day. If you are listening carefully to everything I say, you just heard me say it three times. What is it?\n\nVERSION 4\nThere are three words in the English language that end in ""gry"".  ONE is angry and the other is hungry. EveryONE knows what the third ONE means and what it stands for.  EveryONE uses them everyday, if you listened very carefully, I've given you the third word.  What is it?\n\nThe Solution:\nNow it should be noted that if you were to check the dictionary you will find a few other words ending in ""GRY."" Even gry is a word. But most of the versions of the puzzle state a common word or it states that the word is in the puzzle or related to it. The most common version (and correct version) is the one at the top of the page. And here is the breakdown of the puzzle and solution. My comments are in black and the puzzle in red writing.\n\n""Think of words ending in 'gry'. Angry and hungry are two of them."" The first two lines are a trick and mean nothing to the puzzle. There are only three words in the English language. What is the third word? The third word in ""the english language"" is LANGUAGE. The word is something that everyone uses every day. You use LANGUAGE every day if you talk. If you have listened carefully, I have already told you what it is."" The word LANGUAGE appears in the puzzle. \n\nConclusion to this puzzle, is that it has nothing to do with the letters ""GRY"" except to throw the puzzler off track."
1300,4,"Ben Franklin... think about what the world would be like without him... no electricity... no declaration of independance... and he is on the 100 dollor bill... i really like 100 dollor bills! Also, he wwas a great writer and brilliant mind. They even say he was a humble, gentle, honest man."
1301,4,"Out of work may mean that you are also out of money.  While night school career school all sound nice you have to pay for it somehow.  I would do a little homework and think about what you want to be or do with your life.  Then I would go down to your local National Guard recruiter and enlist.  They will train you and pay you.  You could then also sign up for some college benefits.  I'm not saying make the military a career, just use them as a jumping off point.  Best of luck."
1302,4,
1303,4,"You only capitalize them if you are using them as proper nouns. If you are talking about earth (like the ground) then no, if you are talking about the planet Earth then yes.  \n\nIt's like the word god.  You only capitalize it when you are talking about a particular god.\n\nNOTE:  I disagree with Unique...the world's name is Earth and our god's name is God, the name of our sun is Sun.  They are proper nouns!!!"
1304,4,0.00001%\nand that would be me
1305,4,"well first off, as a college grad myself, make sure they are comfortable with the school and not miserable do all the research about the school, first policies and police/security protection. is the school reputable and how do they handle situations as they arise, medical and such. then ask yourself are you comfortable with your child leaving some parents arent ready themselves. \nand the number one thing to remember is trust your child but from a distance dont be up there a$$ 24/7 when they need you and ""boy will they need you at one point"" let them call you. its ok to let them go, really its there turn to make the mistakes and taste life. you smell trouble jump in."
1306,4,"i'm sure u will. all the best, and don't forget to let me know what ur result is. :)"
1307,4,"You never asked a question.  Please list it in ""details.""\n\nAnd some grammar, capitalization and sentence structure would be helpful as well."
1308,4,Because you don't get counted off for turning it in early
1309,4,"money is also reffered to as dead presidents, because all of our currency has pictures of former presidents (now dead), so the phrase means, you lost all your money"
1310,4,"If you want in to the program and you must have a 23, you should retake it. You can retake the test, I believe, as many times as you want as long as you're willing to pay for it. I would bet your college also looks at your first semester grades, not just ACT scores."
1311,4,"Download Restrictions, settings on your computer. \n\nIf you've got an anti-virus or firewall installed, enable this domain and put them to your trusted list, or temperorily enable downloads.\n\nUsing Windows in-built firewall could one example."
1312,4,"Keep one table for one week say you start this week the table6, by the end of the week you should be able to say it without looking at the book. setup various excercises for the whole week like fill in the blanks, division. You should try to do the basic studies like the table of 2 beyond 20 like 21*2=42 till 40*2=80. \n\nThen you go to the higher tables. It will be easier to memorise. there are 10 hours a day you can recall 10 times one table. by the end of the year you will be an expert. \n\nI started this when I was in 9 years and when I was 12 was completely thorough."
1313,4,Because they're names.
1314,4,classmates.com
1315,4,I'm not sure.... but this article might help you a bit.\n\n\nhttp://www.daylon.com/mba/
1316,4,Go to the career services office at your college and ask for some suggestions. They can also help you with applications and resumes.
1317,4,marquette
1318,4,"I would probably be willing to answer your questions, but I would not put that information on the internet. Respond to this."
1319,4,"I'm currently studying to be a chiropractor, so here's what I think might help.\n\nScience is extremely important in chiropractic education so try to take some basic science courses like biology, chemistry, and physics in high school. If you're really smart and can handle the load, you can take some AP classes to earn college credit for these classes (junior or senior year). I don't know what kind of school you go to (I came for a poor high school and we didn't have a lot of classes to choose from), but if your school offers more advanced biologies (human anatomy, cell biology, etc) try those too.\n\nSince you don't know exactly which career you'd like to choose, I'd suggest talking with a chiropractor/herbalist/massage therapist near you. I'm sure they wouldn't mind telling you the ups and downs of the business, the best colleges to attend, what to expect from the job, why they personally chose that career, etc etc. You might learn something you hadn't expected! Actually working in their office might be the best way to learn, but I think you might be too young for that just yet. Anyway, best of luck to you!!"
1320,4,u cant unless the other person replies or confirms that he has received it. Also if you do not get a return email saying thats its undelivered within an hour or so that means its delivered for sure.\nSome emails do give a Return Receipt feature where u get an email once its delivered. eg. Rediffmail.com
1321,4,My suggestion is http://www.nicetermpaper.com will help you better.
1322,4,Must not be an awesome site if they don't have the answers.
1323,4,"Yes, you need it."
1324,4,the effects of corruption of those in power in any country on this planet and measures taken to control it?  Look to history.
1325,4,"I guess they are, the commercials do not lie. (lol) but I think the idea is totaly fake because you get distracted by so many other things while ur learning @ home. You could be in the middle of a lecture or something, and then decide that u need a snack. Real school are just so much easier"
1326,4,it usually means a sign that is hung in a window.
1327,4,You're welcome.
1328,4,"Use y = mx + b to find your equation.  m is -3, and you have an x and a y, so you can find b...\n\ny = mx + b\n5 = -3*2 + b\n5 = -6 + b\nb = 11\n\nSo your equation would be y = -3x + 11 (not listed in your answers - you may want to double check that)."
1329,4,"first hitler was not jewish (there are rumors that his grandmother was). Hitler was born in 1889 as a fourth child to a succesfull Austrian customs officer. at the age of fouteen his father died and at the same time he droped out of school. Four years late hitler left for Vienna. IN Vienne Hitler soaked up exterme german antionalism which was strong in vienna (even though it was in austria). these extremeists strongly believed in a uninon with the germans and a violent expolusion of the ""infrior"" races. Hitler was impressed wit the maoyr of Vienna and his anti liberlism and anti capitalism. From Lueger and other hitler obsorbedmuhc anti-semitism, racism and hatred for the slavs.  He wanted to destroy the jews because of his distorted view of Social Darwinsim (survival of the fitest) believing that with the destruction of the infirior races he insures the survival of the german race. \nANother reason for his hatred were his anti capitalist and anti liberalism views. He cliamed that the hews directed an international conspiracy of finance cpitalism and MArxian Socialism against German colture, german unity, and German race. \nwhen Germany lost World War I, heartbroken, he cliamed that the jews had stabed Germany in the back. He promised to fight back...the Allies and the jews. \nHitler believed in the ""aryan race"" which was a german supriority of the rest of the world. He believed that the jews, the slavs and many other, would impure the german race. \n\nwriters note: i am a jew, and orthodox one. Today is holocaust momrial day. to day we remeber to never forget the horrible things that happened in Europ during the second world war. But the sad thing is that we ignore these things. IN the 1990's many serbains died in an attempt at genocide and today in Darfur many inocent people, womens and children and being murdered every day with the Sudanian government doing abslutly nothing and even supporting it. MAN CANNOT REPEAT HISTORY!!! NEVER FORGET!!!\n\n""Never again shall we march like sheep to the slaughter\nNever again shall we sit and take orders\nStripped of our culture\nRobbed of our name (never again)\nRaped of our freedom and thrown into the flames (never again)\nForced from our families, taken from our homes\nMoved from our God then burned of our bones\nNever again, never again""\n-----Wu Tang Clan, Remedy  \n\n-David"
1330,4,"A clause is a part of a sentence that could stand alone as its own sentence, it has a subject and a predicate. In other words, if you separate a clause from the rest of the sentence, it can still be a grammatically correct sentence.\n\nFor example: I didn't know the dog ran through the yard.\n""through the yard"" is not a clause, it has no subject, however ""the dog ran through the yard"" is a clause, since it does have a subject and a predicate. The clause would make sense as its own sentence."
1331,4,"There must be a site on the internet that can give you correct answers to your questions. If you think anyone here can just rattle these answers right off the top of their head, you sure have big expectations. I'm sure if you do a search, you'll find all you're looking for, plus it will be 100% accurate. <*)))><"
1332,4,"Prejudice is, as the name implies, the process of ""pre-judging"" something. It implies coming to a judgment on a subject before learning where the preponderance of evidence actually lies, or forming a judgment without direct experience. Holding a politically unpopular view is not in itself prejudice, and politically popular views are not necessarily free of prejudice. When applied to social groups, prejudice generally refers to existing biases toward the members of such groups, often based on social stereotypes; and at its most extreme, results in groups being denied benefits and rights unjustly or, conversely, unfairly showing unwarranted favor towards others.\n\nThis is different than viewpoints accumulated though direct life experience, which are neither prejudiced, conditioned or necessarily instinctive: they are not pre-judgments but post-judgments. Some argue that all politically-based views stem from a lack of sufficient life experience; this, however, provokes the question of how much life experience is required before a point of view is no longer regarded as prejudiced. If no amount of experience entitles a person to a viewpoint - if every is biased - then there can be no objectivity. Judgements based on experience may, however, be coloured by prejudice. One might imagine a continuum from ""prejudiced"" to ""based on experience,"" with many, if not most, views coming somewhere between the two extremes.\n\nFallacious extension of one's own negative past experiences to the general case can be harmful; it can be termed bias, or more colloquially, ""lumping"". If a person has developed the concept that members of one group have certain characteristics because of a sour past acquaintance with a member of that group, s/he may presume that all members of the group have such characteristics. For example, a person who has had a series of bad relationships with members of the opposite sex may develop a prejudice against that sex, thus adopting the prejudice known as sexism. This is typical of all prejudice: racism, linguicism, ageism, religious intolerance, heterosexism, prejudice based on differing political stances, etc.\n\nIn other cases, it may be a matter of early education: people taught that certain attitudes are the ""correct"" ones may form opinions without weighing the evidence on both sides of a given question. Many prejudicial behaviors are picked up at a young age by children emulating their elders' ways of thinking and speaking, with no malice intended on the child's part. The prejudiced adult might even be shocked to hear a slew of racial slurs and their own half-cocked opinions on various groups echoed back at them from their children. Early learning is highly influential, however, prejudice can be learned at any age.\n\nIn Jane Austen's novel Pride and Prejudice, the heroine forms a strong opinion of a man's character before she hears his side of the story. The balance of the facts, when finally made known to her, challenges and ultimately overturns this prejudice. Prejudice is also a theme in To Kill a Mockingbird, in which a man is wrongly tried and convicted because of his race.\n\nSociologists have termed prejudice an adaptive behavior. Biased views are necessary at times for human survival: we don't always have time to form a legitimate view about a potential foe before adopting a defensive stance that could save our lives. Conversely, prejudice is non-adaptive when it interferes with survival or well-being (e.g., refusing to patronize the only doctor in a town who could save you because he or she is black, or rejecting a potential friend/partner because of ethnicity).\n\nDiffering opinions of what constitutes prejudice can prompt us to reconsider our views, with an emphasis on self-understanding. Does, for example, criticizing another person as being prejudiced in itself sometimes involve pre-judging the very person being criticized? Another"
1333,4,Usually they don't expire.
1334,4,go to the site for the toolbars and down load you should clean out the computer and then virus scan thats a trojan type loss
1335,4,There has been bacteria found on mars before.  I also think that it whould be silly to make one planet only contain life forms.  There is a huge univese and I'm pretty sure that there is.
1336,4,"""Catcher in the Rye""\nby J.D. Salinger\nOne of the best.\n\nAlso, ""The Bell Jar""\nby Sylvia Plath\nGreat book."
1337,4,"Start with a story.  You needn't begin with your childhood.   As a matter of fact, you probably shouldn't.\n\nThink about this:\nIs there a particular historian (contemporary or otherwise) that has most influenced you?  Was there a class, or a research experience that really crystallized your ambition?  Did you ever visit a museum or archive that truly astonished or motivated you?  Is there a particular era, or geographical area, in which you are most interested?  How did you first come upon this era or area of study?  \n\nIf you start there, you should find it quite easy to continue.\n\nOne more point:\nDon't neglect to mention your METHODOLOGICAL influences or preferences.   It is awareness of / familiarity with methodology and methodological concerns in the study of history that will make your personal statement a strong one."
1338,4,"Unless you're actually going into the armed forces, this is a pretty meaningless test.  You can't really ""pass"" or ""fail"" it.  If you are going into the service, the test is used to determine your skills and place you in appropriate duty.  You still can't really fail, but you may not get the assignment you want.  If you are looking at a career in the armed service, just relax when taking the test.  It's not a test that's full of trick questions, so don't read too much into anything.  Just give it your best shot and do as well as you can."
1339,4,It seems to be a Spanish surname. Probably central America.
1340,4,"Because TV ,mobile phones,etc exist. That's y. i admit that i'm addicted to watching tv, and text msg-ing my friends."
1341,4,"You are a racist person. Personally, though I'm not black, I wish I had hair like that. It requires ""low"" maintenance but can be extremely rad-looking when all fixed up."
1342,4,"Does it have to be a question of lazy, YES, I am, but that is not all their is to it, like u said, I am not gonna proofread what I don't get paid too."
1343,4,"The name Yahoo! is an acronym for ""Yet Another Hierarchical Officious Oracle,"" but Filo and Yang [Yahoo! founders] insist they selected the name because they liked the general definition of a yahoo: ""rude, unsophisticated, uncouth."" Yahoo! itself first resided on Yang's student workstation, ""Akebono,"" while the software was lodged on Filo's computer, ""Konishiki""—both named after legendary sumo wrestlers."
1344,4,"I don't know but I found its meaning here:\n(Bot.) A floscule, or florest, with its corolla prolonged into a strap-shaped petal; -- called also semifloret."
1345,4,Child Development Associate (CDA)
1346,4,"Without knowing what type of 'mask' you need, there are a few costume mask retailers in Seattle.\nFollow this link to find what you are looking for:\n\nhttp://www.superpages.com/yellowpages/C-Masquerade+&+Novelty+Masks/S-WA/T-Seattle/\n\nIf you are simply interested in the history of masks and perhaps exhibitions you may search the Seattle Arts Museum web site or the University of Washington Arts Department."
1347,4,"Well, not everyone does. It's just that many people get caught up in Fate and Destiny that they fool themselves into thinking there is no Freewill.\n\nBut I say that there most definately is freewill. Although one could be born poor, there are so many directions you could take, choices made, to pull yourself up. To relate your unfortunate situation or condition to Fate or Destiny is often a sign of giving up Hope.\n\nAnd Hope is one thing that all people need to move forward in life, to find fulfillment, find happiness. Freewill is not hated here... rather very much respected :)"
1348,4,"http://www.mathexplained.com\n\nThe first Question is free and you have to pay after that but if you talk to them, they'll do more questions for the same amount of money."
1349,4,"I don't know if it's the same where you are (i'm from Ireland) but here, they are all printed in the first few pages of the phone directory!"
1350,4,The answer is 72.  You multiply the three numbers together.
